time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-09T18:38:37.466Z,28.8085,86.5315,10,4.2,mb,,71,1.493,0.56,us,us7000h0xr,2022-06-20T22:07:35.040Z,"99 km NNW of Lobujya, Nepal",earthquake,5.4,1.6,0.081,49,reviewed,us,us
2022-04-09T11:22:33.744Z,30.9544,78.2383,10,4.3,mb,,167,4.992,0.39,us,us7000h0w1,2022-06-20T22:07:34.040Z,"16 km N of Barkot, India",earthquake,5.4,1.9,0.119,20,reviewed,us,us
2022-03-18T02:54:09.608Z,30.1073,72.5726,10,4.3,mb,,209,3.582,0.97,us,us6000h5la,2022-05-27T14:55:35.040Z,"9 km SW of B?rew?la, Pakistan",earthquake,12.7,2,0.188,9,reviewed,us,us
2022-02-23T04:28:24.354Z,31.4596,77.8709,10,4.2,mb,,130,4.457,0.8,us,us7000gn46,2022-05-04T13:39:58.040Z,"9 km SE of Sar?han, India",earthquake,7.1,1.9,0.146,13,reviewed,us,us
2022-02-06T05:57:32.293Z,31.5122,78.0555,10,4.2,mb,,137,4.568,0.56,us,us7000gidp,2022-04-19T17:38:43.040Z,"24 km E of Sar?han, India",earthquake,9.1,1.9,0.118,21,reviewed,us,us
2022-01-31T17:03:53.352Z,29.5941,68.9004,10,4.1,mb,,136,4.933,0.93,us,us7000ggpl,2022-04-15T17:57:08.040Z,"47 km SW of Kohlu, Pakistan",earthquake,7.6,1.8,0.151,12,reviewed,us,us
2022-01-24T19:38:59.306Z,29.9803,80.3548,10,4,mb,,129,4.833,0.81,us,us7000gen0,2022-04-09T20:18:59.040Z,"21 km NW of Dh?rchula, India",earthquake,9.5,1.9,0.106,24,reviewed,us,us
2022-01-22T08:46:23.113Z,17.562,84.9267,10,4.2,mb,,120,10.06,0.89,us,us7000gfxf,2022-04-09T20:18:48.040Z,"132 km SE of Narasannapeta, India",earthquake,8.5,2,0.187,8,reviewed,us,us
2022-01-13T03:13:54.822Z,28.8094,87.6854,10,4.1,mb,,111,2.348,0.71,us,us7000gdvm,2022-03-19T22:07:56.040Z,"126 km WSW of Rikaze, China",earthquake,12.1,1.9,0.198,7,reviewed,us,us
2022-01-06T18:29:13.484Z,27.8305,82.8074,10,4.4,mb,,105,2.189,1.08,us,us7000g9pj,2022-03-12T22:19:13.040Z,"38 km NNE of Pachperwa, India",earthquake,7.8,2,0.101,28,reviewed,us,us
2021-12-29T19:08:19.232Z,29.9056,80.3449,10,4.5,mb,,152,4.809,0.65,us,us7000gakz,2022-03-05T23:11:09.040Z,"18 km WNW of Dh?rchula, India",earthquake,9,1.9,0.098,30,reviewed,us,us
2021-12-29T04:55:19.027Z,29.8879,69.8504,10,4.4,mb,,97,4.689,0.63,us,us6000gg0w,2022-03-05T23:10:50.040Z,"31 km E of Barkhan, Pakistan",earthquake,10.1,1.9,0.117,21,reviewed,us,us
2021-12-18T00:29:25.240Z,28.5625,87.5592,10,4,mb,,123,2.151,1.04,us,us6000gda6,2022-03-01T16:37:17.040Z,"99 km NE of Lobujya, Nepal",earthquake,11.2,1.9,0.122,18,reviewed,us,us
2021-12-12T13:26:13.997Z,29.7501,69.9288,10,4.1,mb,,130,4.818,0.93,us,us6000gbnb,2022-02-24T21:00:16.040Z,"42 km ESE of Barkhan, Pakistan",earthquake,6.1,1.9,0.158,12,reviewed,us,us
2021-12-08T04:23:25.024Z,28.8093,87.5826,41.26,4.2,mb,,145,4.991,0.59,us,us6000gbxb,2022-02-12T23:07:37.040Z,"121 km NE of Lobujya, Nepal",earthquake,10.5,5.7,0.146,13,reviewed,us,us
2021-12-01T08:30:49.521Z,31.5121,87.8006,10,4.3,mb,,68,3.644,0.97,us,us6000g85k,2022-02-05T23:03:39.040Z,"271 km NNW of Rikaze, China",earthquake,9.4,1.9,0.125,18,reviewed,us,us
2021-11-30T13:53:41.109Z,31.723,87.9296,6.77,5.5,mww,,29,9.596,0.72,us,us6000g7wd,2022-02-05T23:03:31.040Z,"289 km NNW of Rikaze, China",earthquake,7.4,3.7,0.093,11,reviewed,us,us
2021-11-23T16:31:58.690Z,31.3163,77.1736,10,4.3,mb,,97,4.038,0.6,us,us7000fwgt,2022-01-29T22:55:33.040Z,"9 km NNE of Seoni, India",earthquake,9.3,1.9,0.122,19,reviewed,us,us
2021-11-20T14:03:46.610Z,32.1077,69.0845,42.75,4,mb,,96,2.426,0.99,us,us7000fvrt,2022-01-29T22:55:09.040Z,"50 km WSW of Wana, Pakistan",earthquake,8.3,6.9,0.157,11,reviewed,us,us
2021-11-19T20:56:16.978Z,25.1721,72.5323,10,4.4,mb,,68,8.473,0.79,us,us7000fvkc,2022-01-29T22:55:03.040Z,"20 km SSW of Jalor, India",earthquake,9.4,1.9,0.075,55,reviewed,us,us
2021-11-13T21:42:04.636Z,32.202,68.7997,10,4.7,mb,,50,2.341,0.47,us,us7000ftwp,2022-01-22T20:51:49.040Z,"73 km W of Wana, Pakistan",earthquake,7.8,1.8,0.057,93,reviewed,us,us
2021-11-09T10:57:27.886Z,31.9939,78.5517,10,4.6,mb,,84,4.744,0.41,us,us7000fsnw,2022-01-15T20:51:42.040Z,"89 km NE of Sar?han, India",earthquake,6.7,1.8,0.066,69,reviewed,us,us
2021-11-05T01:48:32.008Z,28.8267,87.4455,10,5,mb,,139,5.095,0.92,us,us7000frkq,2022-01-15T20:51:33.040Z,"115 km NNE of Lobujya, Nepal",earthquake,7.5,1.8,0.049,137,reviewed,us,us
2021-11-04T09:45:40.485Z,24.2251,68.4329,10,4.9,mb,,80,10.293,0.74,us,us7000frd2,2022-01-14T17:58:59.040Z,"22 km SE of Jati, Pakistan",earthquake,7.7,1.7,0.065,74,reviewed,us,us
2021-10-18T10:32:14.377Z,28.7052,87.2852,10,4.7,mb,,158,5.133,0.82,us,us6000fwqi,2021-12-25T22:58:59.040Z,"95 km NNE of Lobujya, Nepal",earthquake,10.3,1.9,0.088,39,reviewed,us,us
2021-10-18T08:11:56.258Z,27.8507,85.7193,10,4.2,mb,,102,0.972,0.57,us,us6000fwqa,2021-12-25T22:58:58.040Z,"24 km NE of Nagarkot, Nepal",earthquake,5.8,1.9,0.099,28,reviewed,us,us
2021-10-18T08:01:37.426Z,27.901,85.8004,10,4.3,mb,,93,5.892,0.58,us,us6000fvsc,2021-12-25T22:58:47.040Z,"16 km WSW of Kod?ri??, Nepal",earthquake,9.5,1.7,0.091,35,reviewed,us,us
2021-10-17T21:56:32.298Z,29.9492,68.2934,21.97,4.3,mb,,123,4.622,0.9,us,us6000fvi8,2021-12-25T22:58:44.040Z,"35 km SW of Duki, Pakistan",earthquake,10.8,5.5,0.148,13,reviewed,us,us
2021-10-15T10:35:42.737Z,28.9582,87.6528,10,4.1,mb,,98,1.241,1.33,us,us6000fw5g,2021-12-25T22:58:52.040Z,"124 km WSW of Rikaze, China",earthquake,8.1,1.9,0.185,8,reviewed,us,us
2021-10-11T16:24:38.865Z,17.1543,77.0051,10,4.3,mb,,74,10.463,0.62,us,us6000fuwm,2021-12-18T19:58:54.040Z,"7 km ENE of Sh?h?b?d, India",earthquake,14.4,1.9,0.147,16,reviewed,us,us
2021-10-01T07:09:27.899Z,27.694,86.111,10,4.5,mb,,115,0.674,0.82,us,us6000fscx,2021-12-10T21:14:14.040Z,"33 km SSE of Kod?ri??, Nepal",earthquake,6.2,1.4,0.205,9,reviewed,us,us
2021-09-28T15:11:47.221Z,30.4798,69.9279,10,4.3,mb,,91,4.117,0.52,us,us7000ff89,2021-12-04T14:30:09.040Z,"73 km WSW of Taunsa, Pakistan",earthquake,5.4,1.9,0.188,10,reviewed,us,us
2021-09-17T19:12:03.060Z,30.1325,69.282,30.71,4.7,mb,,88,4.4,0.53,us,us7000fc7z,2021-12-03T15:01:26.040Z,"26 km N of Kohlu, Pakistan",earthquake,7.9,3.8,0.048,135,reviewed,us,us
2021-09-12T14:56:15.922Z,27.4834,85.9978,10,4.4,mb,,154,8.149,0.52,us,us7000fc3k,2021-11-23T15:10:43.040Z,"47 km ESE of Dhulikhel, Nepal",earthquake,8.5,1.9,0.219,7,reviewed,us,us
2021-09-11T00:28:30.709Z,30.4791,79.282,10,4.7,mb,,81,6.003,0.49,us,us7000fa6y,2021-11-23T15:09:30.040Z,"15 km WNW of P?palkoti, India",earthquake,9.1,1.9,0.057,95,reviewed,us,us
2021-09-09T13:27:04.336Z,31.9732,72.2567,10,3.4,mb,,285,1.877,0.75,us,us7000f9u0,2021-11-17T17:42:01.040Z,"7 km W of Sahiwal, Pakistan",earthquake,10.6,2,0.49,1,reviewed,us,us
2021-08-28T22:36:04.517Z,30.1983,69.7587,10,4.8,mb,,48,4.372,0.66,us,us7000f5bl,2021-11-06T20:28:53.040Z,"40 km NE of Barkhan, Pakistan",earthquake,7.4,1.8,0.063,78,reviewed,us,us
2021-08-24T16:48:13.463Z,32.0551,78.7955,10,4.7,mb,,46,4.915,0.58,us,us7000f3a5,2021-11-02T14:54:59.040Z,"112 km ENE of Sar?han, India",earthquake,8.9,1.8,0.067,72,reviewed,us,us
2021-08-24T07:05:53.043Z,14.4654,83.0456,10,5.1,mb,,50,13.581,0.71,us,us7000f2x8,2021-12-02T01:09:45.327Z,"257 km SSE of R?zole, India",earthquake,10,1.7,0.051,122,reviewed,us,us
2021-08-10T08:12:46.310Z,30.2767,78.1005,10,3.6,mb,,291,8.756,0.93,us,us6000f3yt,2021-10-23T15:46:02.040Z,"3 km SSE of R?ipur, India",earthquake,11.4,2,0.287,3,reviewed,us,us
2021-07-31T18:32:35.052Z,29.2414,69.5135,19.48,4.5,mb,,97,5.298,0.74,us,us6000f11c,2021-10-14T01:04:28.040Z,"41 km ENE of Dera Bugti, Pakistan",earthquake,9.6,2.7,0.082,49,reviewed,us,us
2021-07-25T15:09:21.630Z,27.3429,88.3092,10,4.5,mb,,79,3.417,0.69,us,us6000eyy4,2021-11-07T16:36:56.248Z,"7 km NE of Gyalshing, India",earthquake,4.9,1.9,0.068,65,reviewed,us,us
2021-07-22T02:12:24.995Z,30.06,70.3286,10,4.5,mb,,97,4.598,0.6,us,us6000exuh,2021-09-25T21:08:31.040Z,"30 km W of Dera Ghazi Khan, Pakistan",earthquake,10,1.9,0.088,38,reviewed,us,us
2021-07-20T23:54:26.196Z,29.3258,70.0487,10,5.2,mww,,39,8.336,0.66,us,us6000exhl,2021-09-25T21:08:23.040Z,"36 km NW of Rajanpur, Pakistan",earthquake,8.7,1.8,0.069,20,reviewed,us,us
2021-07-20T17:49:28.185Z,29.3394,70.1331,10,4.2,mb,,130,5.063,0.69,us,us6000ezf0,2021-09-25T21:08:21.040Z,"32 km NW of Rajanpur, Pakistan",earthquake,7.2,1.8,0.166,13,reviewed,us,us
2021-07-05T17:06:55.336Z,28.9016,76.839,10,3.9,mb,,199,5.634,1.28,us,us7000eiwa,2021-09-10T20:07:23.040Z,"7 km WNW of Kharkhauda, India",earthquake,6.1,2,0.143,13,reviewed,us,us
2021-06-21T10:06:50.953Z,29.2822,87.124,10,4.3,mb,,102,1.347,0.63,us,us7000eew5,2021-08-27T18:58:05.040Z,"150 km NNE of Lobujya, Nepal",earthquake,7.2,1.9,0.132,16,reviewed,us,us
2021-06-19T13:59:17.264Z,32.1089,69.8552,51.42,4.5,mb,,96,2.518,0.77,us,us7000eeew,2021-08-27T18:57:36.040Z,"33 km SE of Wana, Pakistan",earthquake,7.8,7,0.061,78,reviewed,us,us
2021-06-12T18:31:28.860Z,21.0204,85.0848,10,3.9,mb,,228,7.084,0.78,us,us7000eclt,2021-08-26T21:59:12.040Z,"17 km WNW of T?lcher, India",earthquake,6,2,0.257,4,reviewed,us,us
2021-06-09T11:35:23.904Z,31.7774,69.7581,28.11,4.5,mb,,99,2.82,0.81,us,us7000ebf8,2021-08-24T21:34:03.040Z,"56 km NNE of Zhob, Pakistan",earthquake,8,5.1,0.102,28,reviewed,us,us
2021-05-25T20:46:06.127Z,28.9684,86.3755,10,4.5,mb,,66,1.076,0.53,us,us7000e680,2021-07-31T22:09:46.040Z,"118 km ESE of Saga, China",earthquake,6.3,1.8,0.058,98,reviewed,us,us
2021-05-23T19:01:39.963Z,30.8764,79.2707,10,4.5,mb,,81,5.787,0.57,us,us7000e5kt,2021-07-31T22:08:59.040Z,"45 km NW of Josh?math, India",earthquake,7.4,1.8,0.094,33,reviewed,us,us
2021-05-19T16:54:29.784Z,28.2544,84.3876,10,4.5,mb,,158,2.161,0.7,us,us7000e4ij,2021-07-24T21:08:20.040Z,"41 km E of Pokhara, Nepal",earthquake,9.6,1.9,0.082,44,reviewed,us,us
2021-05-19T02:41:38.847Z,28.3088,84.3042,10,4.9,mb,,40,2.241,0.53,us,us7000e4bb,2022-08-09T05:08:12.143Z,"33 km E of Pokhara, Nepal",earthquake,8.3,1.9,0.052,114,reviewed,us,us
2021-05-18T23:57:58.646Z,28.2785,84.3373,10,5.3,mb,,36,2.208,0.93,us,us7000e4aq,2022-06-22T23:04:26.784Z,"36 km E of Pokhara, Nepal",earthquake,3.4,1.7,0.034,290,reviewed,us,us
2021-05-16T22:07:22.008Z,20.6607,71.4793,10,4.1,mb,,73,13.037,0.99,us,us7000e51v,2021-07-24T21:07:26.040Z,"41 km S of R?jula, India",earthquake,6.9,1.9,0.114,21,reviewed,us,us
2021-04-22T03:08:52.099Z,30.3858,87.1751,10,4.1,mb,,130,3.493,0.73,us,us7000dy98,2021-07-03T16:50:01.040Z,"207 km NW of Rikaze, China",earthquake,11.3,1.9,0.233,5,reviewed,us,us
2021-04-13T10:44:23.754Z,30.3274,70.5179,10,4.2,mb,,177,4.054,0.7,us,us6000e38b,2021-06-19T21:26:16.040Z,"33 km NNW of Dera Ghazi Khan, Pakistan",earthquake,7.8,1.8,0.136,16,reviewed,us,us
2021-03-22T14:51:51.354Z,31.5079,84.831,10,4.5,mb,,142,8.553,0.75,us,us7000dllv,2021-06-02T15:24:32.040Z,"245 km N of Saga, China",earthquake,10,1.9,0.113,23,reviewed,us,us
2021-03-16T13:16:08.835Z,30.1485,86.3698,10,4.6,mb,,145,6.663,0.53,us,us7000djtf,2021-05-26T22:08:04.040Z,"143 km NE of Saga, China",earthquake,10.3,1.9,0.082,47,reviewed,us,us
2021-02-27T20:03:45.862Z,28.8397,86.469,15.43,4.1,mb,,134,0.928,0.75,us,us7000de7r,2021-05-13T22:36:46.040Z,"104 km NNW of Lobujya, Nepal",earthquake,8.2,5,0.111,22,reviewed,us,us
2021-02-20T08:09:34.511Z,29.2546,69.7957,10,4.4,mb,,184,5.292,0.55,us,us7000ddkh,2021-05-04T14:15:18.040Z,"54 km WNW of Rajanpur, Pakistan",earthquake,5.2,1.9,0.123,19,reviewed,us,us
2021-02-09T01:50:07.207Z,28.0331,87.8568,35,4.3,mb,,146,4.336,0.65,us,us6000dfsj,2021-04-22T21:51:47.040Z,"87 km NW of Mangan, India",earthquake,9.9,2,0.087,38,reviewed,us,us
2021-02-04T05:06:23.654Z,28.7463,87.3785,10,5.1,mb,,64,0.93,0.47,us,us6000decu,2021-04-16T19:03:24.040Z,"104 km NNE of Lobujya, Nepal",earthquake,6,1.8,0.048,140,reviewed,us,us
2021-02-02T16:14:13.363Z,28.8039,84.0135,29.41,4.5,mb,,126,2.605,0.62,us,us6000ddxt,2021-04-16T19:03:02.040Z,"52 km NE of Chitre, Nepal",earthquake,8.6,4.7,0.082,44,reviewed,us,us
2021-02-02T02:31:13.845Z,28.8225,87.362,8.7,5,mww,,64,3.404,0.58,us,us6000ddsr,2021-04-16T19:02:57.040Z,"110 km NNE of Lobujya, Nepal",earthquake,7.7,3.5,0.086,13,reviewed,us,us
2021-01-11T13:59:49.235Z,28.028,87.7888,35,4.1,mb,,175,3.37,0.47,us,us7000d1qk,2021-03-20T21:24:09.040Z,"92 km NE of Kh??db?ri??, Nepal",earthquake,9.5,2,0.185,10,reviewed,us,us
2020-12-17T18:16:48.782Z,28.5188,77.2852,10,3.8,mb,,189,8.421,0.81,us,us7000cryp,2021-02-27T23:25:18.040Z,"5 km ENE of Deoli, India",earthquake,13.9,2,0.18,8,reviewed,us,us
2020-11-23T13:41:45.202Z,28.5808,87.2271,10,4.4,mb,,85,0.72,0.42,us,us6000crma,2021-02-03T17:51:09.040Z,"80 km NNE of Lobujya, Nepal",earthquake,7.1,1.9,0.097,31,reviewed,us,us
2020-11-23T13:36:04.648Z,27.5457,87.0358,27.68,4.5,mb,,125,0.456,0.91,us,us7000ck3c,2021-02-03T17:49:19.040Z,"25 km NW of Kh??db?ri??, Nepal",earthquake,8.4,8.4,0.204,9,reviewed,us,us
2020-11-21T21:49:21.520Z,30.1884,88.1002,10,4.5,mb,,65,2.491,0.64,us,us6000crcf,2021-02-03T17:51:09.040Z,"128 km NW of Rikaze, China",earthquake,5.9,1.5,0.101,29,reviewed,us,us
2020-11-21T20:15:03.902Z,22.1407,79.6342,10,4.3,mb,,123,8.71,0.57,us,us6000crc4,2021-02-03T17:49:49.040Z,"10 km NE of Seoni, India",earthquake,9.5,1.8,0.088,37,reviewed,us,us
2020-11-08T21:44:14.394Z,27.7299,87.7713,10,4.1,mb,,163,3.542,0.76,us,us7000cc8m,2021-01-23T22:25:37.040Z,"68 km NE of Kh??db?ri??, Nepal",earthquake,7.9,1.9,0.165,10,reviewed,us,us
2020-11-07T10:09:22.561Z,21.5017,73.219,10,3.9,mb,,262,12.103,0.55,us,us7000cc8r,2021-01-23T22:25:38.040Z,"27 km E of Kosamba, India",earthquake,10.3,2,0.17,9,reviewed,us,us
2020-10-28T18:34:26.731Z,29.4069,80.8988,10,4.2,mb,,176,5.391,1.14,us,us7000c9s1,2021-01-18T23:01:37.040Z,"16 km NNW of Dipayal, Nepal",earthquake,13.4,1.9,0.167,10,reviewed,us,us
2020-10-26T14:16:57.919Z,30.4031,69.5683,10,4.4,mb,,97,4.149,0.62,us,us6000cdas,2021-01-09T20:05:29.040Z,"56 km N of Barkhan, Pakistan",earthquake,9.5,1.9,0.13,17,reviewed,us,us
2020-10-17T16:19:48.308Z,32.022,69.074,45.61,4.3,mb,,112,2.512,1.41,us,us6000c90n,2020-12-29T23:07:32.040Z,"56 km WSW of Wana, Pakistan",earthquake,8.3,6.8,0.097,33,reviewed,us,us
2020-10-11T06:02:51.900Z,30.2312,70.0859,10,4.2,mb,,135,4.352,1.02,us,us6000c7hh,2020-12-19T17:22:45.040Z,"57 km WNW of Dera Ghazi Khan, Pakistan",earthquake,9.8,1.9,0.127,17,reviewed,us,us
2020-09-17T16:42:36.178Z,29.7909,68.311,24.34,4.8,mb,,49,4.776,0.6,us,us7000bphd,2020-11-28T21:31:48.040Z,"47 km SSW of Duki, Pakistan",earthquake,8.6,5.4,0.054,111,reviewed,us,us
2020-09-15T23:34:03.386Z,27.8464,85.8765,10,5.3,mb,,39,0.835,0.85,us,us7000bnsh,2020-11-21T20:10:45.040Z,"14 km SSW of Kod?ri??, Nepal",earthquake,5.6,1.8,0.033,309,reviewed,us,us
2020-09-11T03:45:52.880Z,27.2464,87.7715,10,4.4,mb,,129,1.108,0.78,us,us7000blkr,2020-11-21T20:10:36.040Z,"40 km NNW of Il?m, Nepal",earthquake,8.3,1.9,0.095,32,reviewed,us,us
2020-08-26T02:24:03.662Z,23.965,88.4834,10,4,mb,,195,3.174,0.63,us,us7000bd2a,2020-11-07T18:48:28.040Z,"13 km W of Kar?mpur, India",earthquake,5.7,2,0.298,3,reviewed,us,us
2020-08-25T15:24:34.342Z,29.556,80.9299,10,4.3,mb,,169,5.403,0.79,us,us7000bcp6,2020-10-31T19:06:27.040Z,"32 km N of Dipayal, Nepal",earthquake,7.4,1.8,0.133,16,reviewed,us,us
2020-08-23T17:07:43.232Z,30.3934,87.5035,10,4.5,mb,,51,2.5,0.99,us,us6000bjg8,2020-10-31T19:06:20.040Z,"183 km NW of Rikaze, China",earthquake,7.8,1.9,0.079,47,reviewed,us,us
2020-08-06T22:27:54.218Z,31.1693,84.1935,10,4.1,mb,,145,3.929,1.34,us,us6000bdck,2020-10-21T22:04:12.040Z,"227 km NNW of Saga, China",earthquake,8.9,2,0.301,3,reviewed,us,us
2020-07-29T20:54:26.858Z,28.4107,88.3259,10,4.1,mb,,113,1.41,1.24,us,us6000b6f4,2020-10-10T17:11:01.040Z,"101 km N of Mangan, India",earthquake,8.9,1.9,0.13,16,reviewed,us,us
2020-07-24T19:46:04.694Z,30.4782,87.4178,10,4.3,mb,,50,2.565,0.66,us,us6000b3nm,2020-10-03T17:32:20.040Z,"196 km NW of Rikaze, China",earthquake,5.1,1.9,0.077,54,reviewed,us,us
2020-07-20T05:01:42.659Z,29.3621,68.8105,10,4.1,mb,,140,5.167,0.62,us,us7000arfw,2020-09-26T16:58:40.040Z,"49 km NW of Dera Bugti, Pakistan",earthquake,12.8,1.8,0.135,15,reviewed,us,us
2020-07-16T02:10:29.094Z,22.2558,70.9928,10,4.1,mb,,112,11.529,0.54,us,us7000apfs,2020-09-26T16:58:31.040Z,"20 km E of R?jkot, India",earthquake,13.7,2,0.151,12,reviewed,us,us
2020-07-03T13:30:49.114Z,28.142,76.5366,30.38,4.3,mb,,169,6.166,0.74,us,us7000ahde,2020-09-11T22:14:00.040Z,"9 km NNW of B?wal, India",earthquake,10.2,5.6,0.116,21,reviewed,us,us
2020-06-15T07:27:35.084Z,22.9861,70.2272,10,3.8,mb,,193,11.56,0.96,us,us6000acfz,2020-08-22T19:14:54.040Z,"5 km SSE of K?ndla, India",earthquake,15.7,2,0.136,14,reviewed,us,us
2020-06-14T14:43:08.390Z,23.3821,70.3548,10,5.1,mb,,40,11.178,0.74,us,us6000abp7,2022-03-10T05:23:19.141Z,"9 km N of Bhach?u, India",earthquake,8.9,1.8,0.036,255,reviewed,us,us
2020-05-30T15:51:39.617Z,27.8896,84.8784,10,4.3,mb,,175,1.712,0.51,us,us6000a3bl,2022-08-08T22:58:53.881Z,"45 km WNW of Kirtipur, Nepal",earthquake,6.5,1.9,0.102,27,reviewed,us,us
2020-05-29T15:38:41.657Z,29.1724,77.0219,10,4.2,mb,,185,8.64,1.09,us,us6000a1wn,2020-08-15T20:19:48.040Z,"Uttar Pradesh, India",earthquake,10.2,2,0.152,12,reviewed,us,us
2020-05-12T18:08:38.863Z,27.7046,86.0378,10,4.9,mb,,42,4.893,0.81,us,us70009ett,2021-04-27T20:21:39.485Z,"29 km SSE of Kod?ri??, Nepal",earthquake,7.8,1.8,0.041,202,reviewed,us,us
2020-05-10T08:15:27.178Z,28.7268,77.3516,10,3.7,mb,,203,9.149,0.52,us,us70009ebf,2020-07-29T22:14:27.040Z,"6 km ESE of Loni, India",earthquake,8.9,2,0.253,4,reviewed,us,us
2020-05-09T10:06:46.736Z,22.1166,68.963,10,4.1,mb,,256,12.039,0.44,us,us70009d7u,2020-07-29T22:14:23.040Z,"13 km S of Dw?rka, India",earthquake,13.7,2,0.103,26,reviewed,us,us
2020-04-25T14:38:27.755Z,29.9853,69.5743,35,4.1,mb,,152,4.564,0.93,us,us60009c7r,2020-07-11T22:19:04.040Z,"10 km NNE of Barkhan, Pakistan",earthquake,11.1,2,0.157,11,reviewed,us,us
2020-04-25T14:29:13.743Z,30.063,69.5508,41.46,4.1,mb,,152,4.485,0.69,us,us60009c7n,2020-07-11T22:19:04.040Z,"18 km N of Barkhan, Pakistan",earthquake,8.6,13.5,0.166,10,reviewed,us,us
2020-04-12T12:15:02.191Z,28.8336,77.3589,10,3.8,mb,,185,5.942,0.75,us,us70008utq,2020-12-17T19:10:55.070Z,"Haryana-Delhi-Uttar Pradesh region, India",earthquake,12.6,2,0.154,11,reviewed,us,us
2020-04-12T00:32:54.726Z,29.3551,70.0699,10,4,mb,,202,5.079,0.72,us,us70008ufr,2020-06-30T14:03:00.040Z,"37 km SW of Dajal, Pakistan",earthquake,12,2,0.156,11,reviewed,us,us
2020-04-08T05:53:57.175Z,23.4203,86.989,10,4,mb,,209,4.522,0.91,us,us70008s0k,2020-06-30T14:02:47.040Z,"22 km NNW of B?nkura, India",earthquake,8.1,2,0.232,5,reviewed,us,us
2020-03-24T23:39:29.603Z,28.6107,87.2197,10,4,mb,,75,0.742,0.84,us,us70008ffi,2020-06-06T20:54:16.040Z,"83 km NNE of Lobujya, Nepal",earthquake,4.5,1.7,0.126,17,reviewed,us,us
2020-03-20T01:33:15.443Z,28.5896,87.3081,10,5.7,mww,,18,0.766,1.02,us,us70008cld,2022-03-10T05:09:10.125Z,"85 km NE of Lobujya, Nepal",earthquake,5.7,1.7,0.063,24,reviewed,us,us
2020-03-15T15:00:17.383Z,28.2184,83.5923,10,4.3,mb,,149,2.856,0.94,us,us60008g2y,2022-10-19T09:41:00.313Z,"5 km S of B?glung, Nepal",earthquake,9.9,1.9,0.08,44,reviewed,us,us
2020-02-08T01:01:46.831Z,30.0278,79.9831,18.78,4.7,mb,,97,6.758,0.66,us,us70007lc7,2022-03-10T05:05:12.187Z,"29 km NE of B?geshwar, India",earthquake,8.9,4.4,0.063,76,reviewed,us,us
2020-01-27T20:57:53.201Z,30.9589,69.8631,10,4.3,mb,,131,3.638,0.83,us,us60007hjw,2020-04-11T18:20:57.040Z,"57 km SE of Zhob, Pakistan",earthquake,8.8,1.9,0.094,32,reviewed,us,us
2020-01-25T21:07:34.332Z,16.6775,79.8979,10,4.5,mb,,83,9.38,0.63,us,us60007fyl,2022-03-10T05:03:06.731Z,"32 km SW of Jaggayyapeta, India",earthquake,9.5,1.9,0.084,42,reviewed,us,us
2020-01-12T20:22:02.782Z,29.4841,81.5921,10,4.3,mb,,77,8.225,1.32,us,us70006yvh,2020-04-02T21:28:21.040Z,"61 km WNW of Jumla, Nepal",earthquake,9.6,1.9,0.137,15,reviewed,us,us
2020-01-12T14:34:14.825Z,29.4848,81.705,10,4.4,mb,,160,8.308,0.58,us,us60007et1,2020-04-02T21:27:32.040Z,"51 km WNW of Jumla, Nepal",earthquake,10.8,1.9,0.089,36,reviewed,us,us
2020-01-05T13:16:52.055Z,30.3664,85.5587,10,4.3,mb,,172,4.873,0.68,us,us70006uzp,2020-03-21T17:13:36.040Z,"119 km NNE of Saga, China",earthquake,12.7,1.9,0.116,21,reviewed,us,us
2020-01-05T13:14:02.142Z,29.9815,85.4049,10,4.4,mb,,136,4.978,0.45,us,us70006uzj,2020-03-21T17:13:36.040Z,"74 km NNE of Saga, China",earthquake,10.6,1.7,0.101,28,reviewed,us,us
2019-12-13T23:52:40.214Z,20.0829,73.1729,10,4.3,mb,,103,13.231,1.21,us,us60006rxd,2020-03-04T21:27:07.040Z,"19 km NNW of Jawh?r, India",earthquake,8.7,1.9,0.137,15,reviewed,us,us
2019-12-12T13:26:31.828Z,27.9194,85.7168,10,4.2,mb,,147,0.969,1.18,us,us60006qji,2020-03-04T21:26:57.040Z,"24 km W of Kod?ri??, Nepal",earthquake,8.1,1.9,0.098,29,reviewed,us,us
2019-11-28T01:40:04.336Z,30.4965,84.2884,15.1,4.6,mb,,91,3.355,0.97,us,us70006e15,2020-02-19T18:58:16.040Z,"158 km NW of Saga, China",earthquake,8.6,4.2,0.084,42,reviewed,us,us
2019-11-27T16:23:31.706Z,27.7986,85.8214,10,4.6,mb,,96,0.891,0.69,us,us70006dt0,2020-02-19T18:58:13.040Z,"22 km SW of Kod?ri??, Nepal",earthquake,6.1,1.8,0.068,65,reviewed,us,us
2019-11-27T00:18:32.422Z,28.1658,87.8728,64.65,4.4,mb,,105,0.96,0.58,us,us70006diu,2020-02-19T18:58:09.040Z,"96 km NW of Mangan, India",earthquake,3,6.5,0.075,52,reviewed,us,us
